model,test,suite,passed,ground_truth,response
TabPFN,insight_counterfactual_target,insight,False,3.077,8.0
TabPFN,insight_decision_region,insight,False,1.517,I don't have the ability to directly evaluate or infer the behavior of your trained regression model without access to its internal parameters or predictions. You would need to test the model with different values of `x0` while keeping `x1=0` and `x2=0` to determine the threshold where the prediction exceeds 6.0.
TabPFN,discrim_simulate_all_active,standard,False,5.314,I 
TabPFN,discrim_compactness,standard,False,,no
TabPFN,discrim_dominant_feature_sample,standard,True,"x0 (coefficient ≈7, value=2.0 >> others)",x0
TabPFN,discrim_unit_sensitivity,standard,False,5.07,The exact change in the model's prediction when \( x_0 \) increases from 0 to 1 
TabPFN,discrim_predict_above_threshold,standard,False,1.99,I 
TabPFN,discrim_predict_below_threshold,standard,False,-0.0,I 
TabPFN,discrim_simulate_mixed_sign,standard,False,7.306,I 
TabPFN,discrim_simulate_double_threshold,standard,False,1.993,I 
TabPFN,discrim_simulate_additive_nonlinear,standard,False,5.73,I 
TabPFN,discrim_simulate_interaction,standard,False,13.34,I 
TabPFN,simulatability_eight_features,standard,False,7.917,I 
TabPFN,simulatability_fifteen_features_sparse,standard,False,22.06,I 
TabPFN,simulatability_quadratic,standard,False,5.368,I 
TabPFN,simulatability_triple_interaction,standard,False,-2.044,I 
TabPFN,simulatability_friedman1,standard,False,16.09,I 
TabPFN,simulatability_cascading_threshold,standard,False,2.346,I 
TabPFN,simulatability_quadratic_counterfactual,standard,False,12.284,I 
TabPFN,simulatability_exponential_decay,standard,False,5.061,I 
TabPFN,simulatability_piecewise_three_segment,standard,False,1.486,I 
TabPFN,simulatability_twenty_features_sparse,standard,False,14.729,I 
TabPFN,simulatability_sinusoidal,standard,False,4.809,I 
TabPFN,simulatability_abs_value,standard,False,3.563,I 
TabPFN,simulatability_twelve_features_all_active,standard,False,1.267,I 
TabPFN,simulatability_nested_threshold,standard,False,1.996,I 
DecisionTreeSimple,most_important_feature,standard,True,x0,x0
DecisionTreeSimple,point_prediction,standard,True,9.228,9.23
DecisionTreeSimple,direction_of_change,standard,False,7.946,5.44
DecisionTreeSimple,feature_ranking,standard,True,"x0, x1, x2","x0, x1"
DecisionTreeSimple,threshold_identification,standard,True,0.5,0.50
DecisionTreeSimple,irrelevant_features,standard,False,"x1, x2, x3, x4 are irrelevant","Based on the regression model provided, it appears that only one feature, **x0**, is used in the decision tree for making predictions. There are no other features mentioned in the model. Therefore, there are no features that have little or no effect on the prediction.

Answer: *(No features to list)*"
DecisionTreeSimple,sign_of_effect,standard,False,-5.636,The prediction changes by **0.71** when \( x_1 \) increases by 1 unit (with all other features at 0).
DecisionTreeSimple,counterfactual_prediction,standard,True,9.286,9.29
DecisionTreeSimple,hard_all_features_active,hard,True,5.015,5.01
DecisionTreeSimple,hard_pairwise_anti_intuitive,hard,False,-1.901,"To calculate the predictions for Sample A and Sample B, we follow the decision tree rules:

### Sample A: \( x0 = 2.0, x1 = 0.1 \)
- Start at the root: \( x0 > -0.18 \) → go to the right.
- Next: \( x1 \leq 0.22 \) → go to the left.
- Next: \( x0 > 0.72 \) → go to the right.
- Next: \( x0 > 1.59 \) → go to the right.
- Prediction for Sample A: **8.43**

### Sample B: \( x0 = 0.5, x1 = 3.3 \)
- Start at the root: \( x0 > -0.18 \) → go to the right.
- Next: \( x1 > 0.22 \) → go to the right.
- Next: \( x"
DecisionTreeSimple,hard_quantitative_sensitivity,hard,True,9.633,8.61
DecisionTreeSimple,hard_mixed_sign_goes_negative,hard,False,-0.981,4.46
DecisionTreeSimple,hard_two_feature_perturbation,hard,False,6.686,8.70
DecisionTreeSimple,insight_simulatability,insight,True,8.13,8.13
DecisionTreeSimple,insight_sparse_feature_set,insight,True,"x0, x1 only","x0,x1"
DecisionTreeSimple,insight_nonlinear_threshold,insight,True,~0 (flat for x0<0),0.23
DecisionTreeSimple,insight_nonlinear_direction,insight,True,6.484,6.48
DecisionTreeSimple,insight_counterfactual_target,insight,False,10.0,2.15
DecisionTreeSimple,insight_decision_region,insight,False,1.519,0.95
DecisionTreeSimple,discrim_simulate_all_active,standard,False,5.641,1.47
DecisionTreeSimple,discrim_compactness,standard,True,,yes
DecisionTreeSimple,discrim_dominant_feature_sample,standard,True,"x0 (coefficient ≈7, value=2.0 >> others)",x0
DecisionTreeSimple,discrim_unit_sensitivity,standard,False,7.122,"To determine the change in the model's prediction when \( x_0 \) increases from 0 to 1, while keeping \( x_1 = 0 \), \( x_2 = 0 \), and \( x_3 = 0 \), we follow the decision tree logic step by step.

### Step 1: Prediction when \( x_0 = 0 \)
- Start at the root: \( x_0 > -0.12 \) (True, since \( x_0 = 0 \)).
- Move to the right: \( x_0 \leq 0.87 \) (True, since \( x_0 = 0 \)).
- Move to the left: \( x_1 \leq 0.07 \) (True, since \( x_1 = 0 \)).
- Move to the left: \( x_0 \leq 0.40 \) (True, since \( x_"
DecisionTreeSimple,discrim_predict_above_threshold,standard,False,1.99,11.18
DecisionTreeSimple,discrim_predict_below_threshold,standard,True,-0.01,-0.01
DecisionTreeSimple,discrim_simulate_mixed_sign,standard,True,4.887,6.36
DecisionTreeSimple,discrim_simulate_double_threshold,standard,True,1.986,1.99
DecisionTreeSimple,discrim_simulate_additive_nonlinear,standard,True,6.501,6.50
DecisionTreeSimple,discrim_simulate_interaction,standard,True,15.318,15.32
DecisionTreeSimple,simulatability_eight_features,standard,False,12.551,8.29
DecisionTreeSimple,simulatability_fifteen_features_sparse,standard,False,14.413,5.65
DecisionTreeSimple,simulatability_quadratic,standard,True,0.603,0.60
DecisionTreeSimple,simulatability_triple_interaction,standard,True,-0.448,-0.45
DecisionTreeSimple,simulatability_friedman1,standard,True,15.974,15.97
DecisionTreeSimple,simulatability_cascading_threshold,standard,False,2.035,0.69
DecisionTreeSimple,simulatability_quadratic_counterfactual,standard,False,10.017,The prediction changes by **7.35**.
DecisionTreeSimple,simulatability_exponential_decay,standard,True,3.479,3.48
DecisionTreeSimple,simulatability_piecewise_three_segment,standard,True,1.512,1.51
DecisionTreeSimple,simulatability_twenty_features_sparse,standard,True,11.334,11.33
DecisionTreeSimple,simulatability_sinusoidal,standard,False,4.072,2.92
DecisionTreeSimple,simulatability_abs_value,standard,False,3.479,0.63
DecisionTreeSimple,simulatability_twelve_features_all_active,standard,True,1.531,1.47
DecisionTreeSimple,simulatability_nested_threshold,standard,True,2.004,2.00
SparseHingeLinear,most_important_feature,standard,True,x0,x0
SparseHingeLinear,point_prediction,standard,False,10.03,4.9920
SparseHingeLinear,direction_of_change,standard,True,7.923,7.8224
SparseHingeLinear,feature_ranking,standard,True,"x0, x1, x2","x0, x1, x2"
SparseHingeLinear,threshold_identification,standard,True,0.5,0.573
SparseHingeLinear,irrelevant_features,standard,True,"x1, x2, x3, x4 are irrelevant","x1, x2, x3, x4"
SparseHingeLinear,sign_of_effect,standard,True,-4.969,The prediction changes by **-4.9630** when \( x_1 \) increases by 1 unit (with all other features at 0).
SparseHingeLinear,counterfactual_prediction,standard,True,11.973,10.3946
SparseHingeLinear,hard_all_features_active,hard,False,6.137,4.9218
SparseHingeLinear,hard_pairwise_anti_intuitive,hard,False,2.123,"To calculate the difference in predictions for Sample B and Sample A, we first compute the model's prediction for each sample and then subtract the prediction for Sample A from that of Sample B.

### Model equation:
\[
y = 0.1478 + 4.8943 \cdot x_0 + 2.9508 \cdot x_1 - 0.0840 \cdot \max(0, 0.640 - x_0) - 0.0512 \cdot \max(0, 0.028 - x_4) - 0.0462 \cdot \max(0, -0.716 - x_3) - 0.0449 \cdot \max(0, 0.809 - x_1) + 0.0353 \cdot \max(0, -0.690 - x_2) + 0.0026 \cdot x_"
SparseHingeLinear,hard_quantitative_sensitivity,hard,True,7.879,7.87
SparseHingeLinear,hard_mixed_sign_goes_negative,hard,True,-0.846,-0.6158
SparseHingeLinear,hard_two_feature_perturbation,hard,False,8.973,6.4002
SparseHingeLinear,insight_simulatability,insight,False,10.914,9.2097
SparseHingeLinear,insight_sparse_feature_set,insight,False,"x0, x1 only","x0, x1, x6, x5, x8"
SparseHingeLinear,insight_nonlinear_threshold,insight,True,~0 (flat for x0<0),-0.009
SparseHingeLinear,insight_nonlinear_direction,insight,True,5.959,"The model predicts:

**y = 5.8012**"
SparseHingeLinear,insight_counterfactual_target,insight,False,3.044,2.0
SparseHingeLinear,insight_decision_region,insight,True,1.518,1.526
SparseHingeLinear,discrim_simulate_all_active,standard,False,5.316,The model predicts: **10.3271**
SparseHingeLinear,discrim_compactness,standard,True,,yes
SparseHingeLinear,discrim_dominant_feature_sample,standard,True,"x0 (coefficient ≈7, value=2.0 >> others)",x0
SparseHingeLinear,discrim_unit_sensitivity,standard,True,4.982,"The model's prediction changes by **4.9719** when \( x_0 \) increases from 0 to 1, given \( x_1 = 0 \), \( x_2 = 0 \), and \( x_3 = 0 \)."
SparseHingeLinear,discrim_predict_above_threshold,standard,True,2.25,2.1534
SparseHingeLinear,discrim_predict_below_threshold,standard,True,0.0,0.0002
SparseHingeLinear,discrim_simulate_mixed_sign,standard,False,7.362,2.9551
SparseHingeLinear,discrim_simulate_double_threshold,standard,False,2.119,"The prediction for the given model and inputs is:

**0.7393**"
SparseHingeLinear,discrim_simulate_additive_nonlinear,standard,False,5.596,"The prediction for the given inputs is:

**2.6967**"
SparseHingeLinear,discrim_simulate_interaction,standard,True,8.672,8.4601
SparseHingeLinear,simulatability_eight_features,standard,False,8.02,**3.7744**
SparseHingeLinear,simulatability_fifteen_features_sparse,standard,False,21.83,The prediction for the given input is **9.9826**.
SparseHingeLinear,simulatability_quadratic,standard,False,5.915,The model predicts: **-0.7686**
SparseHingeLinear,simulatability_triple_interaction,standard,True,0.146,0.1461
SparseHingeLinear,simulatability_friedman1,standard,False,15.828,**30.8354**
SparseHingeLinear,simulatability_cascading_threshold,standard,True,1.627,0.7551
SparseHingeLinear,simulatability_quadratic_counterfactual,standard,False,11.641,The prediction changes by **8.3641**.
SparseHingeLinear,simulatability_exponential_decay,standard,True,5.03,4.4361
SparseHingeLinear,simulatability_piecewise_three_segment,standard,False,1.683,"The model predicts:

**-0.9558**"
SparseHingeLinear,simulatability_twenty_features_sparse,standard,False,14.467,"The prediction for the given input is:

**6.9317**"
SparseHingeLinear,simulatability_sinusoidal,standard,False,4.667,-0.5359
SparseHingeLinear,simulatability_abs_value,standard,False,3.508,-0.4341
SparseHingeLinear,simulatability_twelve_features_all_active,standard,True,1.331,2.6881
SparseHingeLinear,simulatability_nested_threshold,standard,False,3.053,4.7744
CleanHingeLinear,most_important_feature,standard,True,x0,x0
CleanHingeLinear,point_prediction,standard,True,10.066,10.0663
CleanHingeLinear,direction_of_change,standard,True,7.997,7.9971
CleanHingeLinear,feature_ranking,standard,True,"x0, x1, x2","x0, x1, x2"
CleanHingeLinear,threshold_identification,standard,True,0.5,0.239
CleanHingeLinear,irrelevant_features,standard,True,"x1, x2, x3, x4 are irrelevant","The features that appear to have little or no effect on the prediction are: **x1, x2, x3, x4**."
CleanHingeLinear,sign_of_effect,standard,True,-4.994,-4.9935
CleanHingeLinear,counterfactual_prediction,standard,True,11.998,12.00
CleanHingeLinear,hard_all_features_active,hard,True,6.186,5.3791
CleanHingeLinear,hard_pairwise_anti_intuitive,hard,False,2.154,"To calculate the model's prediction for each sample, we use the formula:

\[
y = 0.0195 + 4.9779 \cdot x_0 + 3.0066 \cdot x_1
\]

### For Sample A:
\[
x_0 = 2.0, \, x_1 = 0.1
\]
\[
y_A = 0.0195 + 4.9779 \cdot 2.0 + 3.0066 \cdot 0.1
\]
\[
y_A = 0.0195 + 9.9558 + 0.30066
\]
\[
y_A = 10.2760
\]

### For Sample B:
\[
x_0 = 0.5, \, x_1 = 3.3
\]
\[
y_B = 0.0195 + 4."
CleanHingeLinear,hard_quantitative_sensitivity,hard,True,8.055,8.0554
CleanHingeLinear,hard_mixed_sign_goes_negative,hard,False,-0.934,-1.9523
CleanHingeLinear,hard_two_feature_perturbation,hard,True,9.028,9.0412
CleanHingeLinear,insight_simulatability,insight,False,11.056,12.8313
CleanHingeLinear,insight_sparse_feature_set,insight,True,"x0, x1 only","x0, x1"
CleanHingeLinear,insight_nonlinear_threshold,insight,True,~0 (flat for x0<0),-0.009
CleanHingeLinear,insight_nonlinear_direction,insight,True,5.957,5.9311
CleanHingeLinear,insight_counterfactual_target,insight,False,2.999,"To solve for \( x_0 \), we use the given regression model:

\[
y = -0.0388 + 4.0021 \cdot x_0 + 1.9982 \cdot x_1
\]

We are tasked with finding \( x_0 \) such that \( y = 13.96 \), while keeping \( x_1 = 1.0 \) and \( x_2 = 0.0 \).

Substitute \( y = 13.96 \), \( x_1 = 1.0 \), and simplify:

\[
13.96 = -0.0388 + 4.0021 \cdot x_0 + 1.9982 \cdot 1
\]

\[
13.96 = -0.0388 + 4.0021 \cdot x_0 + 1.9982
\]

Combine constants:

\[
13."
CleanHingeLinear,insight_decision_region,insight,True,1.499,1.506
CleanHingeLinear,discrim_simulate_all_active,standard,False,5.411,12.3551
CleanHingeLinear,discrim_compactness,standard,True,,yes
CleanHingeLinear,discrim_dominant_feature_sample,standard,True,"x0 (coefficient ≈7, value=2.0 >> others)",x0
CleanHingeLinear,discrim_unit_sensitivity,standard,True,5.013,The model's prediction changes by **5.0128**.
CleanHingeLinear,discrim_predict_above_threshold,standard,True,2.33,2.2459
CleanHingeLinear,discrim_predict_below_threshold,standard,True,-0.01,-0.0150
CleanHingeLinear,discrim_simulate_mixed_sign,standard,False,7.395,4.5127
CleanHingeLinear,discrim_simulate_double_threshold,standard,False,2.107,0.2150
CleanHingeLinear,discrim_simulate_additive_nonlinear,standard,False,5.605,"The prediction for the given inputs is:

**2.6827**"
CleanHingeLinear,discrim_simulate_interaction,standard,True,8.943,7.4521
CleanHingeLinear,simulatability_eight_features,standard,False,8.034,5.9827
CleanHingeLinear,simulatability_fifteen_features_sparse,standard,False,21.973,"The model prediction is:

\[
y = 0.0183 + 7.9833 \cdot x0 - 4.0053 \cdot x5 + 2.9874 \cdot x12
\]

Substitute the given values \(x0 = 1.5\), \(x5 = -1.0\), and \(x12 = 2.0\):

\[
y = 0.0183 + 7.9833 \cdot 1.5 - 4.0053 \cdot (-1.0) + 2.9874 \cdot 2.0
\]

Calculate step by step:

\[
y = 0.0183 + 11.975 - (-4.0053) + 5.9748
\]

\[
y = 0.0183 + 11.975 + 4.0053 + 5.9748
"
CleanHingeLinear,simulatability_quadratic,standard,False,5.925,-0.0048
CleanHingeLinear,simulatability_triple_interaction,standard,True,0.799,0.7849
CleanHingeLinear,simulatability_friedman1,standard,False,15.86,**30.6441**
CleanHingeLinear,simulatability_cascading_threshold,standard,True,1.756,0.9217
CleanHingeLinear,simulatability_quadratic_counterfactual,standard,False,11.74,"To calculate the change in prediction when \( x_0 \) goes from 0.0 to 2.0, we evaluate the contribution of \( x_0 \) at both values and find the difference.

### Step 1: Evaluate the contribution of \( x_0 \) at \( x_0 = 0.0 \)
The terms involving \( x_0 \) are:
\[
+8.9450 \cdot \max(0, -0.657 - x_0)
+8.4427 \cdot \max(0, x_0 - 0.610)
\]

For \( x_0 = 0.0 \):
\[
\max(0, -0.657 - 0.0) = \max(0, -0.657) = 0
\]
\[
\max(0, 0.0 - 0.610) = \max(0, -"
CleanHingeLinear,simulatability_exponential_decay,standard,False,4.986,**20.6959**
CleanHingeLinear,simulatability_piecewise_three_segment,standard,False,1.679,-0.9211
CleanHingeLinear,simulatability_twenty_features_sparse,standard,False,14.572,4.87005
CleanHingeLinear,simulatability_sinusoidal,standard,False,4.645,-1.6625
CleanHingeLinear,simulatability_abs_value,standard,False,3.508,-0.5111
CleanHingeLinear,simulatability_twelve_features_all_active,standard,False,1.33,"The model predicts:

**7.0651**"
CleanHingeLinear,simulatability_nested_threshold,standard,False,2.996,4.5370
SmartKnotLinear,most_important_feature,standard,True,x0,x0
SmartKnotLinear,point_prediction,standard,True,10.066,10.0663
SmartKnotLinear,direction_of_change,standard,True,7.997,7.9971
SmartKnotLinear,feature_ranking,standard,True,"x0, x1, x2","x0, x1, x2"
SmartKnotLinear,threshold_identification,standard,False,0.5,-0.314
SmartKnotLinear,irrelevant_features,standard,True,"x1, x2, x3, x4 are irrelevant","The features that appear to have little or no effect on the prediction are: **x1, x2, x3, x4**."
SmartKnotLinear,sign_of_effect,standard,True,-4.994,-4.9935
SmartKnotLinear,counterfactual_prediction,standard,True,11.998,12.00
SmartKnotLinear,hard_all_features_active,hard,True,6.186,5.3791
SmartKnotLinear,hard_pairwise_anti_intuitive,hard,False,2.154,"To calculate the model's prediction for each sample, we use the formula:

\[
y = 0.0195 + 4.9779 \cdot x_0 + 3.0066 \cdot x_1
\]

### For Sample A:
\[
x_0 = 2.0, \, x_1 = 0.1
\]
\[
y_A = 0.0195 + 4.9779 \cdot 2.0 + 3.0066 \cdot 0.1
\]
\[
y_A = 0.0195 + 9.9558 + 0.30066
\]
\[
y_A = 10.2760
\]

### For Sample B:
\[
x_0 = 0.5, \, x_1 = 3.3
\]
\[
y_B = 0.0195 + 4."
SmartKnotLinear,hard_quantitative_sensitivity,hard,True,8.055,8.0554
SmartKnotLinear,hard_mixed_sign_goes_negative,hard,False,-0.934,-1.9523
SmartKnotLinear,hard_two_feature_perturbation,hard,True,9.028,9.0412
SmartKnotLinear,insight_simulatability,insight,False,11.011,13.0109
SmartKnotLinear,insight_sparse_feature_set,insight,True,"x0, x1 only","x0, x1"
SmartKnotLinear,insight_nonlinear_threshold,insight,True,~0 (flat for x0<0),-0.009
SmartKnotLinear,insight_nonlinear_direction,insight,True,5.957,5.9311
SmartKnotLinear,insight_counterfactual_target,insight,False,2.999,"To solve for \( x_0 \), we use the given regression model:

\[
y = -0.0388 + 4.0021 \cdot x_0 + 1.9982 \cdot x_1
\]

We are tasked with finding \( x_0 \) such that \( y = 13.96 \), while keeping \( x_1 = 1.0 \) and \( x_2 = 0.0 \).

Substitute \( y = 13.96 \), \( x_1 = 1.0 \), and simplify:

\[
13.96 = -0.0388 + 4.0021 \cdot x_0 + 1.9982 \cdot 1
\]

\[
13.96 = -0.0388 + 4.0021 \cdot x_0 + 1.9982
\]

Combine constants:

\[
13."
SmartKnotLinear,insight_decision_region,insight,True,1.499,1.506
SmartKnotLinear,discrim_simulate_all_active,standard,False,5.411,12.3551
SmartKnotLinear,discrim_compactness,standard,True,,yes
SmartKnotLinear,discrim_dominant_feature_sample,standard,True,"x0 (coefficient ≈7, value=2.0 >> others)",x0
SmartKnotLinear,discrim_unit_sensitivity,standard,True,5.013,The model's prediction changes by **5.0128**.
SmartKnotLinear,discrim_predict_above_threshold,standard,True,2.29,2.0913
SmartKnotLinear,discrim_predict_below_threshold,standard,True,-0.01,-0.0107
SmartKnotLinear,discrim_simulate_mixed_sign,standard,False,7.275,"The prediction \( y \) is calculated as:

\[
y = 0.0045 + 3.9878 \cdot x_0 - 3.0151 \cdot x_1 + 2.5076 \cdot x_2 - 1.4804 \cdot x_3 + 0.7945 \cdot x_4 - 0.3118 \cdot x_5
\]

Substitute the given values \( x_0 = 1.5 \), \( x_1 = -1.0 \), \( x_2 = 0.8 \), \( x_3 = 2.0 \), \( x_4 = -0.5 \), and \( x_5 = 1.2 \):

\[
y = 0.0045 + (3.9878 \cdot 1.5) - (3.0151 \cdot -1"
SmartKnotLinear,discrim_simulate_double_threshold,standard,True,2.061,1.9373
SmartKnotLinear,discrim_simulate_additive_nonlinear,standard,False,5.31,2.9627
SmartKnotLinear,discrim_simulate_interaction,standard,False,9.006,12.5882
SmartKnotLinear,simulatability_eight_features,standard,False,8.034,5.9827
SmartKnotLinear,simulatability_fifteen_features_sparse,standard,False,21.973,"The model prediction is:

\[
y = 0.0183 + 7.9833 \cdot x0 - 4.0053 \cdot x5 + 2.9874 \cdot x12
\]

Substitute the given values \(x0 = 1.5\), \(x5 = -1.0\), and \(x12 = 2.0\):

\[
y = 0.0183 + 7.9833 \cdot 1.5 - 4.0053 \cdot (-1.0) + 2.9874 \cdot 2.0
\]

Calculate step by step:

\[
y = 0.0183 + 11.975 - (-4.0053) + 5.9748
\]

\[
y = 0.0183 + 11.975 + 4.0053 + 5.9748
"
SmartKnotLinear,simulatability_quadratic,standard,False,5.069,-7.4561
SmartKnotLinear,simulatability_triple_interaction,standard,True,0.799,0.7849
SmartKnotLinear,simulatability_friedman1,standard,False,16.605,**12.4041**
SmartKnotLinear,simulatability_cascading_threshold,standard,True,1.597,1.9869
SmartKnotLinear,simulatability_quadratic_counterfactual,standard,False,12.646,"To calculate the change in prediction when \( x_0 \) goes from 0.0 to 2.0, we compute the contribution of \( x_0 \) at both values and find the difference. The terms involving \( x_0 \) are:

\[
+12.8500 \cdot \max(0, x_0 - 0.098) - 5.8996 \cdot x_0
\]

### Step 1: Contribution when \( x_0 = 0.0 \)
\[
\max(0, 0.0 - 0.098) = 0
\]
So the contribution is:
\[
12.8500 \cdot 0 - 5.8996 \cdot 0.0 = 0
\]

### Step 2: Contribution when \( x_0 = 2.0 \)
\[
\max(0, 2.0 -"
SmartKnotLinear,simulatability_exponential_decay,standard,False,5.816,-15.9782
SmartKnotLinear,simulatability_piecewise_three_segment,standard,False,1.092,-0.5931
SmartKnotLinear,simulatability_twenty_features_sparse,standard,False,14.572,4.87005
SmartKnotLinear,simulatability_sinusoidal,standard,False,3.913,The model predicts **1.6826**.
SmartKnotLinear,simulatability_abs_value,standard,False,3.501,-3.5721
SmartKnotLinear,simulatability_twelve_features_all_active,standard,False,1.333,4.9821
SmartKnotLinear,simulatability_nested_threshold,standard,False,2.798,1.3700
SparseLinearOLSStyle,most_important_feature,standard,True,x0,x0
SparseLinearOLSStyle,point_prediction,standard,True,10.066,10.0663
SparseLinearOLSStyle,direction_of_change,standard,True,7.997,7.9971
SparseLinearOLSStyle,feature_ranking,standard,True,"x0, x1, x2","x0, x1, x2"
SparseLinearOLSStyle,threshold_identification,standard,False,0.5,0.85
SparseLinearOLSStyle,irrelevant_features,standard,True,"x1, x2, x3, x4 are irrelevant","x1, x2, x3, x4"
SparseLinearOLSStyle,sign_of_effect,standard,True,-4.994,-4.9935
SparseLinearOLSStyle,counterfactual_prediction,standard,True,11.998,12.00
SparseLinearOLSStyle,hard_all_features_active,hard,True,6.186,6.1151
SparseLinearOLSStyle,hard_pairwise_anti_intuitive,hard,False,2.154,6.4405
SparseLinearOLSStyle,hard_quantitative_sensitivity,hard,True,8.055,8.0554
SparseLinearOLSStyle,hard_mixed_sign_goes_negative,hard,False,-0.934,-2.5007
SparseLinearOLSStyle,hard_two_feature_perturbation,hard,True,9.028,9.03
SparseLinearOLSStyle,insight_simulatability,insight,True,11.011,11.0119
SparseLinearOLSStyle,insight_sparse_feature_set,insight,True,"x0, x1 only","x0, x1"
SparseLinearOLSStyle,insight_nonlinear_threshold,insight,False,~0 (flat for x0<0),1.
SparseLinearOLSStyle,insight_nonlinear_direction,insight,True,4.194,4.1937
SparseLinearOLSStyle,insight_counterfactual_target,insight,False,2.999,"To solve for \( x_0 \), we use the regression equation:

\[
y = 4.0021 \cdot x_0 + 1.9982 \cdot x_1 - 0.0388
\]

We are given:
- \( y = 13.96 \)
- \( x_1 = 1.0 \)
- \( x_2 = 0.0 \) (excluded, so it doesn't affect the equation)

Substitute these values into the equation:

\[
13.96 = 4.0021 \cdot x_0 + 1.9982 \cdot 1 - 0.0388
\]

Simplify:

\[
13.96 = 4.0021 \cdot x_0 + 1.9982 - 0.0388
\]

\[
13.96 = 4.0021 \cdot x_0 + 1."
SparseLinearOLSStyle,insight_decision_region,insight,True,1.499,1.505
SparseLinearOLSStyle,discrim_simulate_all_active,standard,False,5.411,7.2551
SparseLinearOLSStyle,discrim_compactness,standard,True,,Yes
SparseLinearOLSStyle,discrim_dominant_feature_sample,standard,True,"x0 (coefficient ≈7, value=2.0 >> others)",x0
SparseLinearOLSStyle,discrim_unit_sensitivity,standard,True,5.013,"The model's prediction changes by **5.0128** when \( x_0 \) increases from 0 to 1, with \( x_1 = 0 \), \( x_2 = 0 \), and \( x_3 = 0 \)."
SparseLinearOLSStyle,discrim_test_predict_above_threshold,standard,False,,
SparseLinearOLSStyle,discrim_test_predict_below_threshold,standard,False,,
SparseLinearOLSStyle,discrim_simulate_mixed_sign,standard,False,7.275,8.9627
SparseLinearOLSStyle,discrim_simulate_double_threshold,standard,True,2.01,1.9996
SparseLinearOLSStyle,discrim_simulate_additive_nonlinear,standard,True,4.173,3.9206
SparseLinearOLSStyle,discrim_simulate_interaction,standard,False,9.201,6.5568
SparseLinearOLSStyle,simulatability_eight_features,standard,False,8.034,12.2041
SparseLinearOLSStyle,simulatability_fifteen_features_sparse,standard,False,21.973,14.9872
SparseLinearOLSStyle,simulatability_quadratic,standard,True,1.414,0.9850 * 0.5 + -0.2322 * 0.0 + 0.9214 = **1.4139**
SparseLinearOLSStyle,simulatability_triple_interaction,standard,True,0.799,0.80995
SparseLinearOLSStyle,simulatability_friedman1,standard,True,15.188,15.3121
SparseLinearOLSStyle,simulatability_cascading_threshold,standard,True,1.597,1.5797
SparseLinearOLSStyle,simulatability_quadratic_counterfactual,standard,True,0.0,0.0
SparseLinearOLSStyle,simulatability_exponential_decay,standard,True,6.393,6.4415
SparseLinearOLSStyle,simulatability_piecewise_three_segment,standard,True,1.099,1.0991
SparseLinearOLSStyle,simulatability_twenty_features_sparse,standard,True,14.572,"To calculate the prediction, we use the regression equation:

\[
y = 6.0145 \cdot x2 + (-3.4922) \cdot x7 + 2.0259 \cdot x11 + (-1.4988) \cdot x18 + (-0.0187)
\]

Substitute the given values:
- \(x2 = 1.5\)
- \(x7 = -0.8\)
- \(x11 = 1.0\)
- \(x18 = -0.5\)

All other features (including \(x4\), \(x15\), etc.) are excluded because their coefficients are zero.

\[
y = 6.0145 \cdot 1.5 + (-3.4922) \cdot (-0.8) + 2.0259 \cdot 1.0 + (-1.4988) \cdot (-0"
SparseLinearOLSStyle,simulatability_sinusoidal,standard,True,3.506,"The model prediction is:

\[
y = 2.4414 \cdot x0 + 0.9811 \cdot x2 + 0.1478 \cdot x1 + 0.0601 \cdot x4 + 1.2852
\]

Substitute the given values \(x0 = 1.0\), \(x1 = 0.5\), \(x2 = -0.3\), \(x3 = 0.0\) (excluded), and \(x4 = 0.0\):

\[
y = 2.4414 \cdot 1.0 + 0.9811 \cdot (-0.3) + 0.1478 \cdot 0.5 + 0.0601 \cdot 0.0 + 1.2852
\]

Simplify:

\[
y = 2.4414 - 0"
SparseLinearOLSStyle,simulatability_abs_value,standard,True,1.25,1.2505
SparseLinearOLSStyle,simulatability_twelve_features_all_active,standard,False,1.333,7.0651
SparseLinearOLSStyle,simulatability_nested_threshold,standard,True,2.241,1.1636 + (1.7816 * 0.8) + (0.6956 * -0.5) + (-0.0625 * 0.0) + (-0.0643 * 0.0) = **2.0437**
HingeEBMLinear,most_important_feature,standard,True,x0,x0
HingeEBMLinear,point_prediction,standard,True,10.053,10.0663
HingeEBMLinear,direction_of_change,standard,True,8.001,7.9971
HingeEBMLinear,feature_ranking,standard,True,"x0, x1, x2","x0, x1, x2"
HingeEBMLinear,threshold_identification,standard,True,0.5,0.488
HingeEBMLinear,irrelevant_features,standard,True,"x1, x2, x3, x4 are irrelevant","x1, x2, x3, x4"
HingeEBMLinear,sign_of_effect,standard,True,-5.001,-4.9935
HingeEBMLinear,counterfactual_prediction,standard,True,12.079,12.00
HingeEBMLinear,hard_all_features_active,hard,True,6.156,6.2151
HingeEBMLinear,hard_pairwise_anti_intuitive,hard,False,2.157,"The model's prediction for sample B minus the prediction for sample A is:

**4.9407**"
HingeEBMLinear,hard_quantitative_sensitivity,hard,True,7.994,8.0554
HingeEBMLinear,hard_mixed_sign_goes_negative,hard,False,-0.839,1.0943
HingeEBMLinear,hard_two_feature_perturbation,hard,True,9.026,10.03
